duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty_level
2,tcp,http,SF,712,7446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,8,0.01,0.01,0,0,0.97,0.03,0,101,95,0.9,0.1,0,0,0,0,0,0,normal,21
3,udp,domain_u,SF,341,11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.03,0.03,0,0,0.93,0.07,0,56,246,0.98,0.02,0,0,0,0,0,0,normal,21
5,tcp,http,SF,761,5293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.01,0.01,0,0,0.98,0.02,0,112,242,0.87,0.13,0,0,0,0,0,0,normal,21
0,tcp,private,S0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,430,0.98,0.98,0,0,0.98,0.05,0,255,15,0.01,0,0,0,0.98,0,0,0,back,16
6,tcp,http,SF,2220,4767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,7,0.03,0.03,0,0,0.99,0.01,0,52,136,1.0,0.0,0,0,0,0,0,0,normal,21
5,icmp,private,REJ,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.17,0.99,0,227,7,0,0.8,0.93,0,0,0,0,0,satan,17
0,tcp,private,S0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,202,0.96,0.96,0,0,0.92,0.01,0,255,42,0.09,0,0,0,0.96,0,0,0,teardrop,16
4,tcp,domain_u,SF,395,13875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.01,0.01,0,0,0.96,0.04,0,76,122,1.0,0.0,0,0,0,0,0,0,normal,21
6,udp,http,SF,1234,7018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.01,0.01,0,0,0.92,0.08,0,78,38,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,416,0.82,0.82,0,0,0.92,0.02,0,255,8,0.02,0,0,0,0.82,0,0,0,teardrop,17
0,udp,domain_u,SF,1484,13444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.01,0.01,0,0,0.99,0.01,0,255,89,0.94,0.06,0,0,0,0,0,0,normal,21
4,tcp,http,SF,2053,1320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.04,0.04,0,0,0.93,0.07,0,32,105,0.95,0.05,0,0,0,0,0,0,normal,21
9,tcp,http,SF,490,14682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0.04,0.04,0,0,0.95,0.05,0,13,97,0.93,0.07,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,271,0.0,0.0,0,0,0.98,0.01,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
7,tcp,http,SF,1557,14208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0.03,0.03,0,0,0.91,0.09,0,185,207,0.99,0.01,0,0,0,0,0,0,normal,21
8,udp,smtp,SF,1306,3520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0.04,0.04,0,0,0.95,0.05,0,35,196,0.86,0.14,0,0,0,0,0,0,normal,21
10,udp,ftp_data,SF,1986,5395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0.04,0.04,0,0,0.91,0.09,0,231,129,0.94,0.06,0,0,0,0,0,0,normal,21
6,udp,smtp,SF,2288,14222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.01,0.01,0,0,0.99,0.01,0,52,154,0.97,0.03,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,355,0.95,0.95,0,0,0.94,0.09,0,255,10,0.08,0,0,0,0.95,0,0,0,teardrop,17
0,tcp,private,S0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,141,0.89,0.89,0,0,0.93,0.03,0,255,13,0.18,0,0,0,0.89,0,0,0,teardrop,15
2,tcp,http,SF,586,5983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,0.01,0.01,0,0,0.91,0.09,0,122,134,0.93,0.07,0,0,0,0,0,0,normal,21
5,tcp,smtp,SF,907,7615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,4,0.02,0.02,0,0,0.96,0.04,0,145,156,0.88,0.12,0,0,0,0,0,0,normal,21
0,tcp,http,S0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,249,0.87,0.87,0,0,0.91,0.04,0,255,24,0.16,0,0,0,0.87,0,0,0,neptune,16
6,udp,http,SF,1971,3572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,8,0.03,0.03,0,0,0.99,0.01,0,120,190,0.98,0.02,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,319,0.87,0.87,0,0,0.96,0.03,0,255,23,0.13,0,0,0,0.87,0,0,0,back,16
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,317,0.98,0.98,0,0,0.97,0.0,0,255,44,0.14,0,0,0,0.98,0,0,0,neptune,17
0,tcp,http,S0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,374,0.87,0.87,0,0,0.92,0.0,0,255,1,0.2,0,0,0,0.87,0,0,0,neptune,15
8,tcp,http,SF,1504,10064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0.04,0.04,0,0,0.92,0.08,0,225,120,0.9,0.1,0,0,0,0,0,0,normal,21
5,tcp,http,SF,362,4112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0.02,0.02,0,0,0.98,0.02,0,108,226,0.88,0.12,0,0,0,0,0,0,normal,21
9,tcp,ftp_data,SF,2118,12518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,6,0.05,0.05,0,0,1.0,0.0,0,123,227,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,http,S0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,308,0.85,0.85,0,0,0.99,0.04,0,255,27,0.11,0,0,0,0.85,0,0,0,back,17
1,tcp,http,SF,1009,13127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0.01,0.01,0,0,0.99,0.01,0,135,217,0.92,0.08,0,0,0,0,0,0,normal,21
50,tcp,ftp,SF,322,1130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,warezclient,10
0,tcp,ftp_data,SF,2275,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.02,0.02,0,0,0.92,0.08,0,200,37,0.9,0.1,0,0,0,0,0,0,normal,21
9,tcp,domain_u,SF,1842,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0.05,0.05,0,0,0.93,0.07,0,70,231,0.99,0.01,0,0,0,0,0,0,normal,21
0,udp,http,SF,2240,6763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0,0,0.95,0.05,0,152,105,0.91,0.09,0,0,0,0,0,0,normal,21
6,udp,domain_u,SF,706,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.01,0.01,0,0,0.98,0.02,0,221,28,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,135,0.87,0.87,0,0,0.95,0.0,0,255,45,0.09,0,0,0,0.87,0,0,0,back,15
0,tcp,http,S0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,214,0.92,0.92,0,0,0.96,0.08,0,255,21,0.1,0,0,0,0.92,0,0,0,back,15
6,tcp,http,SF,676,2587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,0.02,0.02,0,0,0.98,0.02,0,16,40,0.87,0.13,0,0,0,0,0,0,normal,21
3,tcp,ftp_data,SF,1856,8496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.04,0.04,0,0,0.96,0.04,0,43,138,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,private,S0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,174,0.89,0.89,0,0,0.92,0.03,0,255,38,0.19,0,0,0,0.89,0,0,0,back,15
0,tcp,private,S0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,188,0.88,0.88,0,0,0.98,0.1,0,255,10,0.1,0,0,0,0.88,0,0,0,teardrop,18
10,udp,smtp,SF,1474,5550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.04,0.04,0,0,0.93,0.07,0,156,170,0.87,0.13,0,0,0,0,0,0,normal,21
1,udp,ftp_data,SF,202,8743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.05,0.05,0,0,0.96,0.04,0,80,96,0.96,0.04,0,0,0,0,0,0,normal,21
4,tcp,smtp,SF,2436,7239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.03,0.03,0,0,0.92,0.08,0,237,140,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,ftp_data,SF,364,13894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,11,0.02,0.02,0,0,0.98,0.02,0,26,233,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,S0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,460,0.85,0.85,0,0,0.99,0.05,0,255,26,0.07,0,0,0,0.85,0,0,0,neptune,15
0,tcp,private,REJ,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,461,0.83,0.83,0,0,0.99,0.02,0,255,14,0.02,0,0,0,0.83,0,0,0,neptune,18
0,tcp,private,REJ,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,309,0.91,0.91,0,0,0.95,0.07,0,255,48,0.02,0,0,0,0.91,0,0,0,neptune,16
0,tcp,http,REJ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,192,0.84,0.84,0,0,0.92,0.01,0,255,34,0.15,0,0,0,0.84,0,0,0,neptune,16
4,tcp,eco_i,SH,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0.06,0.67,0,159,1,0,0.79,0.64,0,0,0,0,0,nmap,17
5,tcp,smtp,SF,2352,1162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.01,0.01,0,0,0.97,0.03,0,250,196,0.94,0.06,0,0,0,0,0,0,normal,21
5,tcp,domain_u,SF,1930,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.0,0.0,0,0,0.98,0.02,0,233,45,0.9,0.1,0,0,0,0,0,0,normal,21
8,tcp,domain_u,SF,223,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.01,0.01,0,0,0.92,0.08,0,92,31,0.85,0.15,0,0,0,0,0,0,normal,21
0,tcp,private,S0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,329,0.99,0.99,0,0,0.99,0.01,0,255,21,0.05,0,0,0,0.99,0,0,0,neptune,19
0,tcp,http,S0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,173,0.97,0.97,0,0,0.91,0.04,0,255,15,0.12,0,0,0,0.97,0,0,0,teardrop,18
0,tcp,private,REJ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,501,0.96,0.96,0,0,0.94,0.01,0,255,29,0.05,0,0,0,0.96,0,0,0,back,19
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,429,0.0,0.0,0,0,0.91,0.02,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,16
2,tcp,http,SF,1725,10677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,6,0.04,0.04,0,0,0.93,0.07,0,243,117,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,377,0.87,0.87,0,0,0.92,0.03,0,255,16,0.11,0,0,0,0.87,0,0,0,back,18
7,tcp,http,SF,2459,2187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.03,0.03,0,0,1.0,0.0,0,210,191,1.0,0.0,0,0,0,0,0,0,normal,21
0,tcp,smtp,SF,1366,5073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.02,0.02,0,0,0.96,0.04,0,36,107,0.9,0.1,0,0,0,0,0,0,normal,21
5,tcp,http,SF,256,13043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,10,0.03,0.03,0,0,0.95,0.05,0,26,114,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,http,S0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,198,0.81,0.81,0,0,0.95,0.06,0,255,1,0.01,0,0,0,0.81,0,0,0,neptune,18
0,tcp,private,REJ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,174,0.84,0.84,0,0,0.96,0.06,0,255,14,0.02,0,0,0,0.84,0,0,0,back,19
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,131,0.0,0.0,0,0,0.91,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
2,icmp,private,REJ,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.2,0.9,0,158,6,0,0.7,0.98,0,0,0,0,0,nmap,16
5,udp,domain_u,SF,654,12599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0.01,0.01,0,0,0.99,0.01,0,10,29,0.85,0.15,0,0,0,0,0,0,normal,21
5,icmp,private,SF,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.12,0.92,0,199,3,0,0.84,0.66,0,0,0,0,0,nmap,12
0,tcp,private,REJ,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,505,0.94,0.94,0,0,0.92,0.1,0,255,4,0.04,0,0,0,0.94,0,0,0,neptune,17
0,tcp,private,S0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,127,0.99,0.99,0,0,0.99,0.02,0,255,39,0.18,0,0,0,0.99,0,0,0,teardrop,15
10,tcp,ftp_data,SF,1735,1869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.0,0.0,0,0,0.91,0.09,0,131,172,0.99,0.01,0,0,0,0,0,0,normal,21
77,tcp,telnet,SF,2321,6100,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,rootkit,10
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,191,0.0,0.0,0,0,0.95,0.02,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,132,0.0,0.0,0,0,0.96,0.08,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
0,tcp,private,S0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,411,0.92,0.92,0,0,0.95,0.03,0,255,50,0.05,0,0,0,0.92,0,0,0,back,16
0,tcp,private,REJ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,342,0.93,0.93,0,0,1.0,0.07,0,255,47,0.05,0,0,0,0.93,0,0,0,teardrop,15
3,tcp,other,SH,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.07,0.73,0,197,4,0,0.71,0.65,0,0,0,0,0,nmap,13
0,tcp,http,REJ,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,465,0.83,0.83,0,0,0.99,0.05,0,255,5,0.04,0,0,0,0.83,0,0,0,back,20
1,tcp,ftp_data,SF,962,3344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.04,0.04,0,0,0.93,0.07,0,205,84,0.97,0.03,0,0,0,0,0,0,normal,21
2,udp,ftp_data,SF,699,11004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.02,0.02,0,0,0.98,0.02,0,64,198,1.0,0.0,0,0,0,0,0,0,normal,21
0,tcp,private,S0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,359,0.87,0.87,0,0,0.93,0.04,0,255,2,0.05,0,0,0,0.87,0,0,0,teardrop,20
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,456,0.89,0.89,0,0,0.97,0.06,0,255,49,0.11,0,0,0,0.89,0,0,0,teardrop,18
3,udp,smtp,SF,2028,9026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,7,0.03,0.03,0,0,0.94,0.06,0,176,157,0.88,0.12,0,0,0,0,0,0,normal,21
46,tcp,ftp,SF,336,1157,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,13,27,0,0,0,0,0,0,0,0,warezclient,8
4,tcp,domain_u,SF,1795,10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.04,0.04,0,0,0.97,0.03,0,117,224,0.87,0.13,0,0,0,0,0,0,normal,21
53,tcp,telnet,SF,418,2026,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,guess_passwd,11
2,tcp,http,SF,350,4206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.04,0.04,0,0,0.92,0.08,0,189,231,0.87,0.13,0,0,0,0,0,0,normal,21
2,tcp,http,SF,1938,2823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.03,0.03,0,0,0.97,0.03,0,224,96,0.89,0.11,0,0,0,0,0,0,normal,21
106,tcp,telnet,SF,5440,8190,0,0,0,0,0,1,0,1,1,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,buffer_overflow,12
4,icmp,private,REJ,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0.17,0.77,0,174,3,0,0.63,0.72,0,0,0,0,0,ipsweep,13
1,icmp,eco_i,RSTO,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.08,0.98,0,223,10,0,0.87,0.74,0,0,0,0,0,ipsweep,17
3,udp,domain_u,SF,1188,12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0.05,0.05,0,0,0.93,0.07,0,135,26,0.86,0.14,0,0,0,0,0,0,normal,21
10,tcp,ftp_data,SF,591,2032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0.01,0.01,0,0,0.99,0.01,0,190,210,0.92,0.08,0,0,0,0,0,0,normal,21
5,tcp,domain_u,SF,2259,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.04,0.04,0,0,0.93,0.07,0,140,148,0.91,0.09,0,0,0,0,0,0,normal,21
4,tcp,domain_u,SF,1902,9226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.02,0.02,0,0,0.92,0.08,0,88,148,0.96,0.04,0,0,0,0,0,0,normal,21
1,tcp,http,SF,794,7600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0.05,0.05,0,0,0.93,0.07,0,242,221,0.97,0.03,0,0,0,0,0,0,normal,21
5,icmp,eco_i,SH,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.16,0.85,0,236,6,0,0.78,0.99,0,0,0,0,0,portsweep,15
5,tcp,domain_u,SF,987,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0.96,0.04,0,77,147,0.95,0.05,0,0,0,0,0,0,normal,21
4,tcp,http,SF,1168,7186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,3,0.03,0.03,0,0,0.97,0.03,0,201,82,0.92,0.08,0,0,0,0,0,0,normal,21
0,icmp,other,SH,98,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.09,0.71,0,194,10,0,0.8,0.95,0,0,0,0,0,nmap,17
0,tcp,other,SF,72,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.06,0.67,0,246,7,0,0.9,0.71,0,0,0,0,0,nmap,12
9,tcp,ftp_data,SF,2391,9585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.0,0.0,0,0,0.95,0.05,0,169,101,0.89,0.11,0,0,0,0,0,0,normal,21
4,tcp,other,SH,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0.12,0.91,0,226,5,0,0.71,0.72,0,0,0,0,0,satan,16
70,tcp,telnet,SF,3329,4136,0,0,0,0,0,1,0,1,1,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,rootkit,6
1,tcp,ftp_data,SF,1494,14425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,2,0.01,0.01,0,0,0.98,0.02,0,122,40,0.93,0.07,0,0,0,0,0,0,normal,21
6,tcp,ftp_data,SF,1377,9717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,12,0.03,0.03,0,0,0.91,0.09,0,26,85,1.0,0.0,0,0,0,0,0,0,normal,21
1,udp,ftp_data,SF,1814,3199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.01,0.01,0,0,0.98,0.02,0,19,53,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,378,0.91,0.91,0,0,0.97,0.07,0,255,20,0.06,0,0,0,0.91,0,0,0,neptune,15
1,tcp,domain_u,SF,1590,12901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0.03,0.03,0,0,0.95,0.05,0,53,110,0.85,0.15,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,122,0.98,0.98,0,0,0.97,0.03,0,255,38,0.18,0,0,0,0.98,0,0,0,neptune,20
48,tcp,telnet,SF,405,707,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,guess_passwd,8
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,106,0.0,0.0,0,0,0.91,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
7,udp,domain_u,SF,1317,9928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0.02,0.02,0,0,0.95,0.05,0,157,241,0.89,0.11,0,0,0,0,0,0,normal,21
10,tcp,http,SF,2249,8528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.02,0.02,0,0,0.9,0.1,0,48,30,0.94,0.06,0,0,0,0,0,0,normal,21
10,tcp,http,SF,583,1052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,9,0.05,0.05,0,0,0.98,0.02,0,76,179,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,S0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,254,0.93,0.93,0,0,0.95,0.02,0,255,18,0.2,0,0,0,0.93,0,0,0,back,15
32,tcp,telnet,SF,2528,3889,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,rootkit,12
4,tcp,http,SF,2364,12831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.04,0.04,0,0,0.91,0.09,0,124,253,0.85,0.15,0,0,0,0,0,0,normal,21
6,tcp,ftp_data,SF,1000,1706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.03,0.03,0,0,0.98,0.02,0,45,108,0.98,0.02,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,263,0.89,0.89,0,0,0.95,0.07,0,255,14,0.17,0,0,0,0.89,0,0,0,back,19
0,tcp,http,REJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,447,0.85,0.85,0,0,0.94,0.08,0,255,38,0.02,0,0,0,0.85,0,0,0,teardrop,19
4,tcp,ftp_data,SF,1533,3543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.05,0.05,0,0,0.91,0.09,0,182,234,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,http,SF,1640,14948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.02,0.02,0,0,0.92,0.08,0,247,224,0.93,0.07,0,0,0,0,0,0,normal,21
0,tcp,http,S0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,165,0.97,0.97,0,0,0.97,0.03,0,255,1,0.06,0,0,0,0.97,0,0,0,back,19
4,udp,http,SF,1398,4603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.03,0.03,0,0,0.96,0.04,0,118,110,0.87,0.13,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,507,0.0,0.0,0,0,0.96,0.04,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,114,0.0,0.0,0,0,0.97,0.08,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
1,tcp,private,REJ,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0.11,0.65,0,178,2,0,0.89,0.94,0,0,0,0,0,ipsweep,17
3,udp,smtp,SF,296,3145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.05,0.05,0,0,0.99,0.01,0,82,204,0.86,0.14,0,0,0,0,0,0,normal,21
